gene,chr
AF064858.6,21
AP001043.1,21
AP001043.2,21
AF064858.7,21
AF064858.8,21
AF064858.11,21
AF064858.10,21
AF064859.2,21
PCBP2P1,21
PSMG1,21
BRWD1,21
AF129408.17,21
AF129408.14,21
AF129408.16,21
AF129408.15,21
BRWD1-IT2,21
AF064861.94,21
HMGN1,21
AF064861.93,21
WRB,21
LCA5L,21
SH3BGR,21
MIR6508,21
AF121781.18,21
RPS26P4,21
AF121897.4,21
B3GALT5,21
B3GALT5-AS1,21
AF064860.5,21
AF064860.7,21
IGSF5,21
PCP4,21
DSCAM,21
MIR4760,21
AF042090.2,21
AF165176.2,21
AF043945.1,21
C21orf130,21
MIR3197,21
BACE2,21
PLAC4,21
AL773572.8,21
FAM3B,21
MX2,21
MX1,21
AP001610.5,21
TMPRSS2,21
AP001610.9,21
AP006748.1,21
NCRNA00111,21
LINC00479,21
NCRNA00112,21
RIPK4,21
AP001615.9,21
MIR6814,21
PRDM15,21
AP001619.3,21
AP001619.2,21
C2CD2,21
ZBTB21,21
ZNF295-AS1,21
UMODL1,21
C21orf128,21
ABCG1,21
RNA5SP492,21
TFF3,21
TFF2,21
TFF1,21
TMPRSS3,21
UBASH3A,21
RNU6-1149P,21
RSPH1,21
SLC37A1,21
AP001625.4,21
AP001625.5,21
AP001625.6,21
AP001626.1,21
AP001626.2,21
PDE9A,21
AP001627.1,21
KB-51A8.1,21
AP001628.7,21
AP001628.6,21
WDR4,21
NDUFV3,21
AP001629.8,21
MIR5692B,21
AP001630.5,21
PKNOX1,21
CBS,21
U2AF1,21
MRPL51P2,21
AP001631.9,21
AP001631.10,21
CRYAA,21
AP001046.4,21
AP001046.5,21
AP001046.6,21
SIK1,21
C21orf125,21
LINC00313,21
AP001048.4,21
HSF2BP,21
RPL31P1,21
H2BFS,21
MIR6070,21
RRP1B,21
PDXK,21
AP001052.1,21
CSTB,21
AP001053.13,21
RRP1,21
AP001053.11,21
MYL6P,21
AGPAT3,21
RNU6-859P,21
RNU6-1150P,21
TRAPPC10,21
H2AFZP,21
PWP2,21
C21orf33,21
AP001055.6,21
AP001055.8,21
AP001056.1,21
AP001057.1,21
ICOSLG,21
AP001059.6,21
AP001059.7,21
DNMT3L,21
AP001059.5,21
AIRE,21
PFKL,21
AP001062.8,21
C21orf2,21
AP001062.7,21
AP001062.9,21
AP001063.1,21
TRPM2,21
AP001065.2,21
AP001065.3,21
LRRC3,21
AP001065.7,21
AP001065.8,21
AP001065.6,21
KB-68A7.1,21
AP001065.15,21
KB-68A7.2,21
TSPEAR,21
AP001066.10,21
TSPEAR-AS2,21
KRTAP10-1,21
KRTAP10-2,21
KRTAP10-3,21
KRTAP10-4,21
KRTAP10-5,21
KRTAP10-6,21
KRTAP10-7,21
KRTAP10-8,21
KRTAP10-9,21
KRTAP10-10,21
KRTAP10-11,21
KRTAP12-4,21
KRTAP12-3,21
KRTAP12-2,21
IMMTP,21
KRTAP12-1,21
RP1-225L15.1,21
KRTAP10-12,21
AL773604.6,21
UBE2G2,21
AL773604.8,21
SUMO3,21
PTTG1IP,21
ITGB2,21
AL844908.5,21
LL21NC02-1C16.1,21
C21orf67,21
LL21NC02-1C16.2,21
FAM207A,21
AP001505.10,21
NCRNA00163,21
LINC00165,21
NCRNA00162,21
SSR4P1,21
ADARB1,21
RP5-1023B21.1,21
LINC00334,21
POFUT2,21
LINC00205,21
C21orf93,21
BX322557.13,21
NCRNA00316,21
BX322559.2,21
BX322559.3,21
LL21NC02-21A1.1,21
COL18A1,21
BX322563.3,21
COL18A1-AS1,21
MIR6815,21
SLC19A1,21
AL133493.2,21
PCBP3,21
RP1-101D8.1,21
AL592528.1,21
AJ011931.1,21
PCBP3-OT1,21
AJ011932.1,21
COL6A1,21
AP001476.2,21
AP001476.4,21
AP001476.3,21
AP001472.1,21
AP001471.1,21
COL6A2,21
FTCD,21
AP001475.1,21
SPATC1L,21
AP001468.58,21
LSS,21
AP001469.5,21
MCM3APAS,21
MCM3AP,21
AP001469.7,21
AP001469.9,21
YBEY,21
C21orf58,21
PCNT,21
AP000336.1,21
DIP2A,21
AP000337.3,21
RNU6-396P,21
S100B,21
PRMT2,21
AP000339.4,21
RPL23AP4,21
FRG1FP,22
SC22CB-56B3.1,22
LA16c-18E3.2,22
FRG1GP,22
LA16c-60D12.1,22
LA16c-13E4.3,22
LA16c-60D12.2,22
LA16c-13E4.2,22
LA16c-53D1.2,22
LA16c-58F10.2,22
OR11H1,22
LA16c-60G3.6,22
LA16c-23H5.6,22
LA16c-23H5.4,22
LA16c-60G3.8,22
LA16c-60G3.7,22
LA16c-60G3.5,22
LA16c-2F2.8,22
LA16c-2F2.7,22
LA16c-2F2.5,22
LA16c-2F2.4,22
LA16c-59E1.2,22
POTEH,22
LA16c-3G11.5,22
RNU6-816P,22
LA16c-3G11.7,22
LA16c-83F12.6,22
LA16c-91G6.3,22
AP000525.9,22
LL22NC03-N64E9.1,22
AP000525.10,22
LL22NC03-N14H11.1,22
DUXAP8,22
NBEAP3,22
LA16c-60H5.7,22
LA16c-4G1.4,22
LA16c-4G1.3,22
ABCD1P4,22
LA16c-17H1.3,22
LA16c-68B10.3,22
LA16c-68B10.4,22
AC137499.2,22
KB-67B5.11,22
KB-67B5.17,22
KB-67B5.12,22
KCNMB3L,22
CCT8L2,22
KB-67B5.16,22
AC005301.5,22
AC005301.9,22
KB-7G2.9,22
KB-7G2.3,22
PARP4P3,22
KB-7G2.7,22
ANKRD62P1,22
KB-7G2.8,22
VWFP1,22
AC005301.8,22
XKR3,22
HSFYP1,22
AC007064.21,22
AC007064.29,22
AC007064.22,22
AC007064.23,22
AC007064.24,22
AC007064.26,22
AC007064.25,22
AC006548.19,22
IGKV1OR22-5,22
IGKV2OR22-4,22
IGKV2OR22-3,22
IGKV3OR22-2,22
IGKV1OR22-1,22
AC006548.29,22
GAB4,22
AC006548.26,22
VN1R9P,22
CECR7,22
AC006946.16,22
AC006946.17,22
IL17RA,22
AC006946.12,22
CECR6,22
AC006946.15,22
CECR5,22
CECR4,22
CECR1,22
AC005300.5,22
FAM32B,22
CECR3,22
CECR9,22
RN7SL843P,22
CECR2,22
AC004019.10,22
AC004019.17,22
AC004019.16,22
SLC25A18,22
AC004019.13,22
ATP6V1E1,22
BCL2L13,22
BID,22
MIR3198-1,22
LINC00528,22
MICAL3,22
XXbac-B461K10.4,22
MIR648,22
XXbac-B476C20.14,22
XXbac-B476C20.13,22
XXbac-B476C20.12,22
XXbac-B476C20.17,22
XXbac-B476C20.9,22
PEX26,22
XXbac-B476C20.11,22
XXbac-B476C20.10,22
XXbac-B476C20.18,22
TUBA8,22
AC008079.10,22
USP18,22
AC008079.9,22
GGTLC5P,22
AC011718.2,22
AC011718.3,22
PPP1R26P3,22
FAM230A,22
XXbac-B33L19.6,22
XXbac-B33L19.12,22
GGTLC3,22
XXbac-B33L19.15,22
TMEM191B,22
PI4KAP1,22
RN7SKP131,22
RIMBP3,22
XXbac-B33L19.10,22
XXbac-B33L19.11,22
AC011718.4,22
PPP1R26P4,22
AC008132.15,22
AC008132.10,22
AC008132.14,22
AC008132.12,22
AC008132.13,22
AC008103.2,22
AC008103.3,22
AC008103.4,22
DGCR6,22
AC007326.13,22
PRODH,22
AC007326.11,22
AC007326.10,22
AC000095.6,22
AC000095.13,22
AC007326.12,22
AC007326.9,22
AC000095.12,22
AC000095.10,22
AC000095.9,22
AC000095.11,22
AC000095.8,22
DGCR2,22
DGCR11,22
AC004461.4,22
DGCR12,22
AC004471.9,22
AC004471.10,22
TSSK1A,22
DGCR14,22
TSSK2,22
GSC2,22
AC004463.6,22
SLC25A1,22
CLTCL1,22
AC000081.2,22
RF00398,22
AC000094.3,22
HIRA,22
C22orf39,22
RN7SL168P,22
MRPL40,22
AC000068.5,22
UFD1L,22
AC000068.9,22
AC000068.10,22
CDC45,22
CLDN5,22
LINC00895,22
AC000077.2,22
AC000067.1,22
SEPT5,22
SEPT5-GP1BB,22
GP1BB,22
TBX1,22
GNB1L,22
AC000089.3,22
C22orf29,22
TXNRD2,22
AC000078.5,22
COMT,22
MIR4761,22
ARVCF,22
TANGO2,22
MIR185,22
AC006547.13,22
AC006547.15,22
DGCR8,22
MIR3618,22
MIR1306,22
AC006547.8,22
TRMT2A,22
MIR6816,22
RANBP1,22
SNORA77B,22
ZDHHC8,22
CCDC188,22
XXbac-B444P24.8,22
LINC00896,22
RTN4R,22
MIR1286,22
XXbac-B444P24.10,22
DGCR6L,22
XXbac-B444P24.13,22
XXbac-B444P24.14,22
AC007731.1,22
XXbac-B33L19.4,22
USP41,22
ZNF74,22
RNU6-225P,22
SCARF2,22
XXbac-B562F10.12,22
KLHL22,22
XXbac-B562F10.11,22
RNY1P9,22
RN7SL812P,22
XXbac-B562F10.10,22
MED15,22
AC007050.17,22
AC007050.18,22
AC007050.9,22
IGLL4P,22
AC007050.11,22
FAM108A5,22
POM121L4P,22
AC007050.14,22
TMEM191A,22
PI4KA,22
SERPIND1,22
SNAP29,22
AC007308.7,22
CRKL,22
XXbac-B135H6.15,22
AIFM3,22
XXbac-B135H6.19,22
XXbac-B135H6.18,22
LZTR1,22
THAP7,22
THAP7-AS1,22
AC002472.8,22
AC002472.15,22
P2RX6,22
AC002472.16,22
SLC7A4,22
AC002472.11,22
MIR649,22
P2RX6P,22
LRRC74B,22
AC002472.14,22
AC002472.17,22
AP000550.1,22
KB-1592A4.15,22
POM121L7,22
KB-1592A4.13,22
FAM230B,22
KB-1592A4.14,22
KB-1592A4.17,22
GGT2,22
KB-1592A4.16,22
KB-1183D5.9,22
POM121L8P,22
KB-1183D5.12,22
KB-1183D5.13,22
KB-1183D5.14,22
KB-1183D5.15,22
KB-1183D5.18,22
KB-1183D5.16,22
RIMBP3B,22
RN7SKP63,22
HIC2,22
TMEM191C,22
PI4KAP2,22
RN7SKP221,22
RIMBP3C,22
UBE2L3,22
YDJC,22
CCDC116,22
KB-1440D3.14,22
SDF2L1,22
KB-1440D3.16,22
MIR301B,22
MIR130B,22
KB-1440D3.15,22
KB-1440D3.17,22
KB-1440D3.18,22
KB-1440D3.19,22
KB-1440D3.13,22
PPIL2,22
YPEL1,22
RN7SL280P,22
MAPK1,22
RNA5SP493,22
KB-1027C11.4,22
PPM1F,22
LL22NC03-86G7.1,22
TOP3B,22
PRAMEL,22
IGLVI-70,22
IGLV4-69,22
IGLVI-68,22
LL22NC03-23C6.13,22
LL22NC03-23C6.12,22
IGLV10-54,22
IGLV10-67,22
LL22NC03-23C6.15,22
IGLVIV-66-1,22
IGLVV-66,22
IGLVIV-65,22
IGLVIV-64,22
IGLVI-63,22
IGLV1-62,22
LL22NC03-88E1.18,22
IGLV8-61,22
LL22NC03-88E1.17,22
LL22NC03-33B6.4,22
LL22NC03-30E12.10,22
LL22NC03-30E12.11,22
IGLV4-60,22
LL22NC03-30E12.13,22
SOCS2P2,22
IGLVIV-59,22
IGLVV-58,22
BMP6P1,22
IGLV6-57,22
IGLVI-56,22
IGLV11-55,22
IGLVIV-53,22
TOP3B2,22
LL22NC03-123E1.5,22
VPREB1,22
CH17-264L24.1,22
LL22NC03-2H8.5,22
LL22NC03-2H8.4,22
LL22NC03-80A10.6,22
IGLV5-52,22
IGLV1-51,22
IGLV1-50,22
LL22NC03-80A10.11,22
IGLV9-49,22
LL22NC03-75A1.9,22
IGLV5-48,22
IGLV1-47,22
LL22NC03-22A12.9,22
IGLV7-46,22
LL22NC03-22A12.12,22
IGLV5-45,22
IGLV1-44,22
IGLV7-43,22
IGLVI-42,22
IGLVVII-41-1,22
IGLV1-41,22
IGLV1-40,22
ASH2LP1,22
IGLVI-38,22
IGLV5-37,22
IGLV1-36,22
KB-288A10.17,22
IGLV7-35,22
KB-288A10.19,22
ZNF280B,22
ZNF280A,22
PRAME,22
LL22NC03-63E9.3,22
IGLV2-34,22
IGLV2-33,22
IGLV3-32,22
IGLV3-31,22
IGLV3-30,22
BCRL4,22
POM121L1P,22
GGTLC2,22
IGLV3-29,22
IGLV2-28,22
IGLV3-27,22
IGLV3-26,22
IGLVVI-25-1,22
IGLV3-25,22
LL22NC03-102D1.16,22
LL22NC03-102D1.18,22
IGLV3-24,22
IGLV2-23,22
IGLVVI-22-1,22
IGLV3-22,22
IGLV3-21,22
IGLVI-20,22
IGLV3-19,22
LL22NC03-48A11.14,22
IGLV2-18,22
IGLV3-17,22
IGLV3-16,22
IGLV3-15,22
IGLV2-14,22
IGLV3-13,22
IGLV3-12,22
LL22NC03-24A12.8,22
LL22NC03-24A12.9,22
IGLV2-11,22
LL22NC03-84E4.13,22
IGLV3-10,22
LL22NC03-84E4.11,22
IGLV3-9,22
IGLV2-8,22
MIR650,22
LL22NC03-84E4.8,22
IGLV3-7,22
IGLV3-6,22
IGLV2-5,22
IGLV3-4,22
IGLV4-3,22
IGLV3-2,22
IGLV3-1,22
MIR5571,22
IGLL5,22
IGLJ1,22
IGLC1,22
IGLJ2,22
IGLC2,22
IGLJ3,22
IGLC3,22
IGLJ4,22
IGLC4,22
IGLJ5,22
IGLC5,22
IGLJ6,22
IGLC6,22
IGLJ7,22
IGLC7,22
AP000361.2,22
AP000362.1,22
RSPH14,22
GNAZ,22
RAB36,22
BCR,22
U07000.5,22
RN7SL263P,22
FBXW4P1,22
AP000343.1,22
AP000343.2,22
AP000344.1,22
ZDHHC8P,22
KB-1269D1.8,22
AP000344.3,22
AP000344.4,22
AP000345.1,22
AP000345.4,22
PCAT14,22
AP000345.2,22
IGLL1,22
KB-208E9.1,22
KB-1572G7.5,22
DRICH1,22
KB-1572G7.4,22
KB-1572G7.3,22
KB-1572G7.1,22
AP000347.4,22
AP000347.3,22
KB-1572G7.2,22
AP000347.2,22
RGL4,22
ZNF70,22
VPREB3,22
C22orf15,22
CHCHD10,22
MMP11,22
SMARCB1,22
DERL3,22
KB-1125A3.11,22
SLC2A11,22
AP000350.10,22
KB-1125A3.12,22
RN7SL268P,22
MIF,22
MIF-AS1,22
AP000350.5,22
AP000350.6,22
AP000350.7,22
AP000350.8,22
GSTT2B,22
KB-1125A3.10,22
DDTL,22
KB-226F1.2,22
DDT,22
AP000351.3,22
GSTT2,22
AP000351.4,22
AP000351.12,22
AP000351.13,22
CABIN1,22
KB-318B8.7,22
SUSD2,22
GGT5,22
AP000354.4,22
POM121L9P,22
AP000354.3,22
AP000354.2,22
SPECC1L,22
SPECC1L-ADORA2A,22
ADORA2A,22
ADORA2A-AS1,22
UPB1,22
AP000355.2,22
GUCD1,22
SNRPD3,22
GGT1,22
LRRC75B,22
AP000356.2,22
AP000356.8,22
KB-1995A5.4,22
BCRP3,22
KB-1995A5.5,22
POM121L10P,22
AP000357.5,22
AP000357.4,22
LL22NC03-N95F10.1,22
AP000358.5,22
AP000358.3,22
PIWIL3,22
SGSM1,22
TMEM211,22
KIAA1671,22
CTA-243E7.4,22
CTA-243E7.3,22
CTA-243E7.2,22
CTA-243E7.1,22
CTA-221G9.12,22
CTA-221G9.10,22
CRYBB3,22
CTA-221G9.7,22
CRYBB2,22
CTA-221G9.11,22
RP3-462D8.2,22
CTA-246H3.7,22
CTA-246H3.8,22
CTA-246H3.11,22
LRP5L,22
CTA-246H3.12,22
CTA-390C10.9,22
IGLVIVOR22-1,22
CRYBB2P1,22
MIR6817,22
CTA-390C10.10,22
CTA-407F11.8,22
ADRBK2,22
CTA-407F11.7,22
CTA-407F11.6,22
RNA5SP494,22
MYO18B,22
CTA-407F11.9,22
CTA-125H2.2,22
CTA-125H2.1,22
RN7SKP169,22
CTA-125H2.3,22
CTA-796E4.3,22
CTA-796E4.4,22
SEZ6L,22
RP11-259P1.1,22
RNA5SP495,22
CTB-1048E9.7,22
ASPHD2,22
HPS4,22
SRRD,22
TFIP11,22
CTA-445C9.14,22
TPST2,22
MIR548J,22
HMGB1L10,22
CRYBB1,22
CRYBA4,22
CTA-373H7.5,22
MIAT,22
RF01874,22
CTA-373H7.7,22
RF01875,22
RF01876,22
CTA-211A9.5,22
RF01877,22
RP1-90L6.2,22
RP1-40G4P.1,22
RP1-90L6.3,22
CTA-992D9.11,22
RNU6-1066P,22
CTA-992D9.10,22
CTA-992D9.9,22
CTA-992D9.6,22
CTA-992D9.8,22
CTA-992D9.7,22
CTA-503F6.2,22
RP5-1172A22.1,22
CTA-929C8.5,22
CTA-929C8.7,22
CTA-929C8.6,22
CTA-929C8.8,22
RP1-205F14P.1,22
RP11-46E17.6,22
RP1-231P7P.1,22
RP1-213J1P__B.1,22
RP1-213J1P__B.2,22
RP11-375H17.1,22
MN1,22
PITPNB,22
TTC28-AS1,22
RF02198,22
MIR3199-1,22
MIR3199-2,22
RF02199,22
TTC28,22
RF02200,22
RF02201,22
RN7SL757P,22
MIR5739,22
RN7SL162P,22
CHEK2,22
HSCB,22
CCDC117,22
XBP1,22
CTA-292E10.6,22
CTA-292E10.8,22
CTA-292E10.7,22
ZNRF3,22
CTA-747E2.8,22
CTA-747E2.11,22
C22orf31,22
KREMEN1,22
CTA-747E2.10,22
RNU6-810P,22
RNU6-1219P,22
EMID1,22
RHBDD3,22
CTA-984G1.5,22
EWSR1,22
GAS2L1,22
RASL10A,22
AC002059.10,22
AP1B1,22
MIR3653,22
SNORD125,22
AC000041.8,22
RFPL4AP6,22
RFPL1-AS1,22
AC000041.10,22
RFPL1,22
AC000035.3,22
NEFH,22
THOC5,22
CTA-256D12.11,22
NIPSNAP1,22
NF2,22
CTA-256D12.12,22
RP1-76B20.11,22
RP1-76B20.12,22
CABP7,22
ZMAT5,22
UQCR10,22
ASCC2,22
MTMR3,22
RNU6-331P,22
RP3-394A18.1,22
MIR6818,22
CTA-85E5.10,22
CTA-85E5.8,22
HORMAD2,22
CTA-85E5.7,22
CTA-85E5.6,22
RP3-438O4.4,22
RP1-102K2.6,22
LIF,22
RP1-102K2.8,22
OSM,22
RP1-102K2.9,22
GATSL3,22
RP1-130H16.18,22
TBC1D10A,22
SF3A1,22
CCDC157,22
RNF215,22
SEC14L2,22
RP4-539M6.19,22
RP4-539M6.20,22
RNU6-564P,22
RP4-539M6.21,22
MTFP1,22
RP4-539M6.22,22
RP4-539M6.18,22
SEC14L3,22
RP4-539M6.14,22
SDC4P,22
SEC14L4,22
SEC14L6,22
RP4-539M6.12,22
GAL3ST1,22
PES1,22
RP1-56J10.8,22
TCN2,22
SLC35E4,22
DUSP18,22
CTA-963H5.5,22
OSBP2,22
MIR3200,22
RP3-430N8.8,22
C22orf27,22
MORC2,22
TUG1,22
RF01882,22
RF01883,22
RF01891,22
RF01892,22
RP3-430N8.11,22
RP3-430N8.10,22
RP3-412A9.17,22
RN7SL633P,22
SMTN,22
RP3-412A9.16,22
RP3-412A9.11,22
RP3-412A9.12,22
INPP5J,22
PLA2G3,22
RP3-412A9.15,22
MIR3928,22
RNF185,22
RP3-515N1.10,22
LIMK2,22
RNU6-1128P,22
PIK3IP1,22
RP3-400N23.6,22
RNA5SP496,22
PATZ1,22
RP3-400N23.9,22
RNU6-338P,22
DRG1,22
EIF4ENIF1,22
RP11-247I13.11,22
RNU6-28P,22
SFI1,22
RP11-247I13.5,22
RP11-247I13.6,22
RP11-247I13.3,22
PISD,22
MIR7109,22
PRR14L,22
DEPDC5,22
LL22NC03-44A4.3,22
RN7SL20P,22
CTA-440B3.1,22
RNU6-201P,22
RP1-180M12.1,22
C22orf24,22
YWHAH,22
CTA-342B11.1,22
CTA-342B11.2,22
RN7SL305P,22
SC22CB-1E7.1,22
SLC5A1,22
ADTB1L1,22
RP1-127L4.10,22
ADTB1L2,22
RP1-127L4.7,22
C22orf42,22
RP1-90G24.8,22
RF02171,22
RFPL2,22
IGLCOR22-1,22
RP1-90G24.10,22
SLC5A4,22
RP1-90G24.5,22
RP1-90G24.6,22
RP1-90G24.11,22
RP1-149A16.12,22
RFPL3,22
IGLCOR22-2,22
RFPL3S,22
RF02172,22
RP1-149A16.3,22
IGLVIVOR22-2,22
RP1-149A16.17,22
RP1-149A16.16,22
RTCB,22
BPIFC,22
FBXO7,22
SYN3,22
LL22NC03-104C7.1,22
RNA5SP497,22
LL22NC01-116C6.1,22
TIMP3,22
CTA-415G2.2,22
RP1-302D9.1,22
RP1-302D9.2,22
RP1-302D9.5,22
LARGE,22
RP1-302D9.3,22
SC22CB-1D7.1,22
MIR4764,22
SNORA50B,22
CTA-282F2.4,22
CTA-282F2.3,22
LL22NC03-32F9.1,22
LL22NC03-86D4.1,22
LL22NC03-13G6.2,22
RP1-101G11.2,22
RP1-101G11.3,22
RP1-288L1.5,22
RP1-288L1.4,22
RP1-272J12.1,22
ISX,22
CTA-714B7.6,22
CTA-714B7.7,22
CTA-714B7.4,22
RNU7-167P,22
HMGXB4,22
RP3-510H16.3,22
TOM1,22
MIR3909,22
MIR6069,22
CTA-286B10.7,22
CTA-286B10.8,22
HMOX1,22
MCM5,22
RP4-569D19.5,22
RP4-569D19.8,22
RASD2,22
MB,22
CITF22-62D4.1,22
APOL6,22
RP1-41P2.7,22
RP1-41P2.6,22
APOL5,22
RBFOX2,22
AL079295.1,22
RP1-78B3.1,22
CTA-212A2.4,22
CTA-212A2.3,22
CTA-212A2.2,22
CTA-212A2.1,22
APOL3,22
Z95114.4,22
Z95114.3,22
Z95114.5,22
Z95114.6,22
Z95114.7,22
Z95114.8,22
APOL4,22
APOL2,22
APOL1,22
MYH9,22
MIR6819,22
RP4-633O19__A.1,22
WI2-80423F1.1,22
RP5-1119A7.14,22
TXN2,22
FOXRED2,22
EIF3D,22
RP5-1119A7.11,22
RP5-1119A7.10,22
RP5-1119A7.17,22
CACNG2,22
RP1-293L6.1,22
IFT27,22
PVALB,22
CITF22-24E5.1,22
CTA-833B7.2,22
NCF4,22
CSF2RB,22
CITF22-45C1.3,22
LL22NC01-81G9.3,22
TEX33,22
TST,22
MPST,22
KCTD17,22
RN7SKP214,22
TMPRSS6,22
RP5-1170K4.7,22
IL2RB,22
RP1-151B14.6,22
C1QTNF6,22
SSTR3,22
RP1-151B14.9,22
RAC2,22
CYTH4,22
RP1-63G5.5,22
RP1-63G5.7,22
ELFN2,22
RP1-63G5.8,22
MFNG,22
CARD10,22
RP5-1177I5.3,22
CDC42EP1,22
LGALS2,22
GGA1,22
SH3BP1,22
RP1-37E16.13,22
Z83844.1,22
PDXP,22
RN7SL385P,22
LGALS1,22
NOL12,22
RP1-37E16.12,22
TRIOBP,22
H1F0,22
GCAT,22
GALR3,22
ANKRD54,22
MIR658,22
MIR659,22
EIF3L,22
RP5-1014D13.2,22
RNU6-900P,22
MICALL1,22
RP5-1039K5.12,22
C22orf23,22
RP5-1039K5.17,22
POLR2F,22
MIR6820,22
SOX10,22
MIR4534,22
RP5-1039K5.16,22
RP5-1039K5.18,22
PICK1,22
RP5-1039K5.13,22
SLC16A8,22
BAIAP2L2,22
CTA-228A9.3,22
PLA2G6,22
CTA-228A9.4,22
MAFF,22
TMEM184B,22
RP1-5O6.5,22
RN7SL704P,22
CSNK1E,22
RP1-5O6.7,22
RP3-449O17.1,22
RP1-5O6.4,22
RP3-434P1.6,22
KCNJ4,22
KDELR3,22
DDX17,22
DMC1,22
RP1-199H16.6,22
FAM227A,22
CBY1,22
RP3-508I15.10,22
RP3-508I15.9,22
TOMM22,22
JOSD1,22
GTPBP1,22
RP3-508I15.16,22
RP3-508I15.18,22
SUN2,22
RP3-508I15.19,22
RP3-508I15.20,22
RP3-508I15.14,22
RP3-508I15.21,22
RP3-508I15.22,22
DNAL4,22
NPTXR,22
CBX6,22
CTA-150C2.13,22
APOBEC3A,22
APOBEC3B,22
CTA-150C2.16,22
APOBEC3C,22
CTA-150C2.22,22
APOBEC3D,22
APOBEC3F,22
CTA-150C2.20,22
APOBEC3G,22
RP4-742C19.12,22
APOBEC3H,22
CBX7,22
RP4-742C19.9,22
RP4-742C19.13,22
RP4-742C19.11,22
PDGFB,22
RP3-333H23.10,22
RP3-333H23.8,22
RPL3,22
SNORD83B,22
SNORD83A,22
SNORD43,22
SYNGR1,22
RP3-333H23.9,22
TAB1,22
MGAT3,22
RP5-1104E15.6,22
MIEF1,22
RP5-1104E15.10,22
ATF4,22
RPS19BP1,22
CACNA1I,22
ENTHD1,22
RP1-172B20.6,22
RN7SKP210,22
RP3-370M22.6,22
GRAP2,22
RP3-370M22.8,22
FAM83F,22
RP3-496C20.1,22
TNRC6B,22
RP6-11O7.2,22
ADSL,22
RP5-1042K10.14,22
SGSM3,22
RP5-1042K10.10,22
MKL1,22
RP5-1042K10.13,22
RP5-1042K10.12,22
RP4-591N18.2,22
COX6BP3,22
CTA-229A8.5,22
CTA-229A8.6,22
MCHR1,22
SLC25A17,22
RP3-408N23.4,22
RP3-408N23.7,22
MIR4766,22
ST13,22
XPNPEP3,22
DNAJB7,22
RNU6-379P,22
RBX1,22
RP11-12M9.3,22
RP11-12M9.4,22
EP300,22
MIR1281,22
RNU6-375P,22
RP1-85F18.6,22
RP1-85F18.5,22
RP1-85F18.4,22
L3MBTL2,22
RP4-756G23.5,22
CHADL,22
RANGAP1,22
MIR6889,22
ZC3H7B,22
TEF,22
RNU6-495P,22
CTA-223H9.9,22
TOB2,22
PHF5A,22
ACO2,22
POLR3H,22
CSDC2,22
PMM1,22
DESI1,22
XRCC6,22
SNU13,22
RNU6-476P,22
C22orf46,22
MEI1,22
HMGN2L10,22
RNU6ATAC22P,22
CCDC134,22
RP5-821D11.7,22
SREBF2,22
MIR33A,22
SHISA8,22
TNFRSF13C,22
MIR378I,22
CENPM,22
CTA-250D10.15,22
SEPT3,22
CTA-250D10.19,22
WBP2NL,22
SLC25A5P1,22
NAGA,22
FAM109B,22
SNORD13P1,22
SMDT1,22
NDUFA6,22
RP1-257I20.14,22
RP4-669P10.18,22
RP1-257I20.13,22
CYP2D6,22
RP4-669P10.19,22
RP4-669P10.16,22
RP4-669P10.20,22
CYP2D7P1,22
CYP2D8P1,22
TCF20,22
Z83851.3,22
Z83851.4,22
CTA-989H11.1,22
Z83851.1,22
NFAM1,22
CTA-126B4.7,22
SERHL,22
RRP7A,22
SERHL2,22
RP1-222E13.10,22
RN7SKP80,22
RNU6-513P,22
POLDIP3,22
RNU12,22
CYB5R3,22
ATP5L2,22
A4GALT,22
AL049757.3,22
AL049757.2,22
RP1-47A17.1,22
ARFGAP3,22
PACSIN2,22
AL049758.2,22
AL022476.2,22
TTLL1,22
AL022237.3,22
BIK,22
MCAT,22
TSPO,22
TTLL12,22
SCUBE1,22
Z82214.3,22
Z82214.2,22
Z99756.1,22
RP4-754E20__A.5,22
MPPED1,22
CITF22-123F2.1,22
EFCAB6,22
RP3-388M5.8,22
HMGN2L9,22
RP3-388M5.9,22
SULT4A1,22
PNPLA5,22
PNPLA3,22
SAMM50,22
RP4-796I17.5,22
PARVB,22
CTA-414D7.1,22
RP4-671O14.6,22
PARVG,22
RP4-671O14.5,22
RP4-671O14.7,22
KIAA1644,22
RP1-32I10.10,22
RP1-32I10.11,22
CTA-397C4.2,22
CTA-397C4.3,22
RP5-1033E15.3,22
LDOC1L,22
RP3-474I12.7,22
LINC00207,22
RP3-474I12.6,22
RP1-181C9.2,22
PRR5,22
PRR5-ARHGAP8,22
ARHGAP8,22
PHF21B,22
RP1-127B20.4,22
RP4-753M9.1,22
CTA-217C2.1,22
CTA-217C2.2,22
NUP50,22
CTA-268H5.12,22
KIAA0930,22
MIR1249,22
CTA-268H5.14,22
CTA-268H5.9,22
UPK3A,22
FAM118A,22
SMC1B,22
RIBC2,22
RP1-102D24.5,22
FBLN1,22
CTA-941F9.9,22
RNU6-1161P,22
CTA-941F9.10,22
ATXN10,22
MIR4762,22
RP1-37M3.8,22
WI2-85898F10.2,22
WI2-85898F10.1,22
WNT7B,22
CITF22-92A6.2,22
CITF22-92A6.1,22
RP11-398F12.1,22
